,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95
0.01,0.9999058397763636,0.9998877076171484,0.9998677358148701,0.9998455820016631,0.9998215205221441,0.9997974478338149,0.9997736305848439,0.999750223390405,0.9997272701746273,0.999704857171267,0.9996830369697134,0.999661853281407,0.9996413350573993,0.999621510742111,0.9996023933077203,0.9995839156643576,0.9995662921549029,0.9995493689767609,0.9995331517103517,0.9995176532666776,0.9995029174034306,0.9994887968575806,0.9994754162504657,0.9994627049654321,0.9994506527710554,0.9994392503954348,0.9994286757668818,0.9994186188080115,0.9994091916957604,0.9994003777083614,0.9993921737432868,0.9993845546073381,0.999377516867201,0.999370904369711,0.9993650149318628,0.9993596698889814,0.9993548627492228,0.9993505784807242,0.9993468238060478,0.9993435815725655,0.9993408435616119,0.9993386151057664,0.9993368824294503,0.9993356484789214,0.9993349097565077,0.9993346618906804,0.9993349086500866,0.9993356475144133,0.9993368767625685,0.9993386156582449,0.9993408446776086,0.9993435772471506,0.9993468222573795,0.9993505850267203,0.9993548610640839,0.9993596690511996,0.9993650140187069,0.999370905114029,0.9993775151376416,0.9993845525619006,0.9993921743236905,0.9994003823586705,0.9994091886029423,0.9994186206488564,0.9994286733166979,0.9994392514330479,0.9994506518333418,0.9994627057655115,0.9994754181671964,0.999488795962167,0.9995029161911643,0.9995176538189101,0.9995331519280729,0.9995493652740828,0.999566293502312,0.9995839146137873,0.9996023930838526,0.9996215117424033,0.9996413361095782,0.9996618526454635,0.9996830364784016,0.999704856394937,0.9997272707648799,0.9997502229874091,0.9997736306524574,0.9997974481292005,0.9998215206210211,0.9998455821126299,0.9998677358896118,0.9998877076609115,0.9999058397406237
0.02,0.9996340705892294,0.9995652984666666,0.9994900707168731,0.9994071186587861,0.9993176006372791,0.9992285893929013,0.9991410767157195,0.9990554297698864,0.9989719250341156,0.9988907709213959,0.9988121283582834,0.9987361008387131,0.9986627724829942,0.9985921898578715,0.9985243707596996,0.9984593326842185,0.9983970649874164,0.9983375391816308,0.9982807360480404,0.998226615485952,0.998175125846168,0.9981262326311815,0.998079867937776,0.9980359898786354,0.9979945453952427,0.9979554692060914,0.9979187109299765,0.9978842163171361,0.997851927094483,0.9978217976415713,0.9977937694098424,0.9977677902057767,0.9977438199336204,0.9977218079738447,0.9977017185759642,0.997683518387943,0.9976671538662615,0.9976526082562267,0.9976398366497095,0.9976288343469306,0.9976195529680283,0.9976119823651021,0.9976061180072414,0.9976019421344581,0.9975994355728908,0.9975985960820221,0.9975994305415614,0.9976019441676445,0.9976061216925141,0.9976119795822734,0.9976195509099279,0.9976288243036893,0.9976398439945099,0.9976526052601481,0.9976671569921702,0.9976835146440256,0.9977017210472184,0.9977218097905521,0.9977438152833591,0.9977677900456183,0.997793764740373,0.997821797972545,0.9978519308315609,0.9978842164113885,0.9979187110998174,0.9979554750689373,0.997994548122414,0.9980359930823507,0.9980798676335119,0.9981262306835827,0.9981751277234192,0.9982266156639674,0.9982807394304184,0.9983375429550795,0.9983970632548846,0.9984593354443289,0.9985243739447817,0.9985921891458358,0.9986627718632894,0.9987361014364169,0.9988121275825453,0.9988907724742789,0.9989719247873291,0.9990554292030083,0.9991410765777232,0.999228590003003,0.9993175998580212,0.9994071189749525,0.9994900704982004,0.9995652985800767,0.9996340703800113
0.03,0.9991991993606226,0.9990521977635102,0.9988922317541927,0.9987170170745043,0.9985289696128412,0.998343024918284,0.99816114850051,0.9979840055762524,0.9978120767285723,0.9976456947256831,0.997485101048677,0.9973304421560237,0.9971817978348008,0.997039193455483,0.9969026270790345,0.9967720416689427,0.9966473675131781,0.9965285197212492,0.9964153911518925,0.996307858723483,0.9962057959625188,0.9961090789327076,0.9960175690237285,0.9959311225612328,0.9958496142040762,0.9957729055187786,0.9957008562978906,0.9956333427712429,0.995570240823184,0.9955114222194626,0.9954567768430937,0.9954061941741105,0.9953595730792293,0.9953167998513399,0.995277795970672,0.9952424708222368,0.9952107519899878,0.9951825614376361,0.9951578427239579,0.9951365309036179,0.9951185895074444,0.9951039594328072,0.995092612582526,0.9950845418773846,0.9950796960450539,0.9950780776817564,0.9950796994605215,0.9950845409484469,0.9950926165617838,0.9951039636548064,0.9951185924105566,0.9951365418191247,0.9951578425310798,0.9951825599449946,0.9952107528269231,0.9952424790448869,0.9952777971011297,0.9953167982740505,0.9953595674514127,0.9954061876063399,0.9954567780560318,0.9955114277152004,0.9955702329338385,0.99563334266177,0.9957008589430741,0.9957729029165825,0.995849619649795,0.9959311274948989,0.9960175683987567,0.9961090809931187,0.9962058013728388,0.9963078617652438,0.9964153912485957,0.9965285249263304,0.9966473691286366,0.996772043762463,0.9969026296137442,0.9970391949466337,0.9971817979666552,0.9973304403178529,0.997485101893079,0.9976456938432288,0.997812072659664,0.9979840062406778,0.9981611495853572,0.9983430239246504,0.998528969867418,0.9987170172866635,0.9988922319046645,0.9990521974092037,0.9991991990661712
0.04,0.998613848000921,0.9983650530686573,0.9980957723855071,0.9978023758740611,0.9974892056361911,0.9971810925881576,0.9968811329300139,0.9965902424794106,0.9963090563082707,0.996037977016493,0.9957772538140284,0.9955270089271855,0.9952872513640638,0.9950579270911191,0.9948389096707173,0.9946300449587636,0.9944311450796018,0.9942419741977171,0.9940623109042094,0.9938918956857081,0.993730472965166,0.9935777872764838,0.9934335697490341,0.9932975838232592,0.9931695428081281,0.9930492218454985,0.9929363781138016,0.9928307607970837,0.9927321796045643,0.9926403885805262,0.9925551953331365,0.9924764094887506,0.9924038582481574,0.9923373651754482,0.9922767670478325,0.9922219307976132,0.9921727161648473,0.9921290026937544,0.9920906793056516,0.9920576739348126,0.992029872509679,0.9920072356127756,0.9919896860059499,0.9919771782619167,0.991969677316606,0.9919671801535972,0.9919696899923405,0.9919771821785541,0.9919896861463706,0.9920072420983717,0.9920298855276415,0.9920576776409968,0.9920906937692401,0.9921290131792502,0.9921727135201034,0.9922219335808963,0.9922767715696175,0.9923373676435221,0.9924038633801694,0.9924764211675983,0.9925551970831158,0.9926403818488103,0.9927321776502247,0.9928307662443145,0.9929363807206334,0.9930492208818619,0.9931695439162814,0.9932975767891798,0.9934335725472965,0.993577785063023,0.9937304647877881,0.9938918948045137,0.9940623099873009,0.9942419774026804,0.9944311448928608,0.9946300472737604,0.9948389104754517,0.9950579208417286,0.995287251313592,0.9955270098813712,0.9957772583945984,0.9960379762727936,0.9963090518171932,0.9965902416279507,0.9968811333350779,0.9971810940926417,0.9974892057723707,0.9978023747719498,0.9980957721535608,0.9983650526703752,0.9986138476322757
0.05,0.9978890770249199,0.9975182766122556,0.9971189679162161,0.996685943855438,0.9962262556447024,0.995775976265295,0.9953394747662793,0.9949178387503183,0.9945117568493078,0.9941216153972988,0.9937475840222779,0.9933896527432523,0.9930476843108708,0.9927214643436196,0.9924106923334336,0.9921150281788919,0.9918340803351833,0.9915674398435622,0.991314691410092,0.991075409675516,0.990849155572626,0.9906354926606271,0.9904340052350407,0.9902442767530197,0.990065912494903,0.9898984926868615,0.9897416779024141,0.9895950861751507,0.9894583655634119,0.9893312248319441,0.9892133158148242,0.9891043844752607,0.989004134598417,0.9889123291395172,0.9888287084774777,0.9887530840560345,0.9886852538873151,0.988625043442512,0.9885722818191488,0.9885268413839654,0.9884885915533391,0.9884574328922731,0.9884332918392683,0.9884160952813131,0.9884057969452855,0.9884023663805187,0.9884057983384343,0.9884161041163113,0.9884332999856871,0.9884574485038405,0.9884885999615644,0.9885268476610519,0.9885722924660824,0.988625043959015,0.9886852590566158,0.9887530883022481,0.9888287194432859,0.9889123161737806,0.9890041383587425,0.9891043852892067,0.9892133277220436,0.9893312162110267,0.9894583663070176,0.9895950813937021,0.989741673598794,0.9898984988249396,0.990065902994702,0.9902442774085204,0.9904340017570789,0.9906354936285656,0.990849152309119,0.9910754134547385,0.9913146949898439,0.9915674381778358,0.9918340806372269,0.9921150271919876,0.9924106927970215,0.9927214654622917,0.9930476883412577,0.9933896456151982,0.9937475795788173,0.9941216189142331,0.9945117551339993,0.9949178381926287,0.9953394735705949,0.9957759792672913,0.9962262553440632,0.996685942014573,0.9971189685916759,0.9975182775819964,0.9978890774362772
0.06,0.9970346127618224,0.9965244037193725,0.9959775650766269,0.9953873301335371,0.9947634535522333,0.9941552344317647,0.9935677925234058,0.9930024068686749,0.992459690084369,0.9919399030159686,0.9914430176733251,0.9909688047083839,0.9905169090072535,0.9900868493012913,0.98967807277381,0.9892899930846859,0.9889219580605284,0.9885733320129679,0.9882434632742885,0.9879316750112804,0.9876373187897276,0.987359769453577,0.987098394991158,0.9868525995566265,0.9866217941081811,0.98640542750777,0.9862029658350869,0.9860139049328028,0.985837749213737,0.9856740611179071,0.985522402499984,0.9853823736281118,0.9852536046391118,0.9851357603721387,0.9850285059374206,0.9849315297948038,0.9848446047996007,0.984767477472878,0.9846999232264778,0.984641741276591,0.984592791061208,0.9845529285915052,0.9845220344559388,0.9845000505612427,0.9844868657243033,0.9844824808980108,0.9844868746785433,0.984500050060706,0.9845220373348446,0.9845529308411913,0.9845927877136232,0.9846417330408264,0.9846999010822804,0.9847674718659533,0.9848446042263279,0.9849315323986376,0.9850284978702255,0.9851357579141033,0.9852536177050146,0.9853823791337705,0.985522393859975,0.9856740557960217,0.9858377559528747,0.9860138989762196,0.9862029617587117,0.9864054294309058,0.9866217886792102,0.9868525939541675,0.9870983986738279,0.9873597669462271,0.987637320356925,0.9879316616956225,0.9882434587982859,0.9885733377737909,0.9889219631817774,0.9892899894875352,0.9896780751323333,0.9900868504948123,0.9905169098046075,0.9909688096504212,0.9914430118782007,0.9919398966928292,0.9924596921815143,0.9930024054109862,0.9935677958965399,0.9941552347223158,0.9947634534288213,0.9953873296842787,0.9959775654669818,0.9965244045757096,0.9970346126514832
0.07,0.9960590368221058,0.9953943763667272,0.9946851668329116,0.9939230381136871,0.9931209192752376,0.9923417890769862,0.9915923458281486,0.9908732578615627,0.9901851266142729,0.9895279319326459,0.9889013643885173,0.98830487516452,0.9877377683738605,0.9871992358654301,0.9866884051995278,0.9862043585731674,0.9857461579551849,0.9853128576141477,0.9849035129426806,0.9845171914945424,0.9841530056223264,0.9838100539608269,0.9834875064505441,0.9831845360351149,0.9829003593700232,0.9826342365420365,0.9823854562316531,0.982153356164098,0.9819373013023552,0.981736678866896,0.981550937966705,0.9813795603673041,0.981222067967242,0.9810780034251768,0.9809469462366157,0.9808285427891877,0.9807224328508246,0.9806283091154739,0.9805459025534575,0.9804749575920577,0.9804152813631298,0.9803667025189852,0.9803290638744432,0.9803022400885691,0.9802862060888665,0.9802808531123889,0.9802862033892508,0.9803022546913969,0.9803290490019856,0.9803666957642783,0.9804152900463255,0.9804749510420624,0.9805459016518754,0.9806283084414421,0.980722433079226,0.9808285423823102,0.9809469612135605,0.9810779980790822,0.981222069844403,0.9813795698327222,0.9815509462681369,0.9817366816558496,0.9819373012689279,0.982153354858174,0.9823854659188409,0.9826342479512421,0.9829003647582116,0.9831845382472542,0.9834875100855259,0.9838100640313769,0.9841530098858339,0.9845171921701247,0.9849035157481815,0.9853128565589048,0.9857461671111757,0.986204359393757,0.9866884016863534,0.987199238162109,0.9877377618917349,0.9883048792692675,0.9889013670697318,0.9895279359622314,0.9901851241380176,0.9908732596136667,0.9915921451933665,0.9923417898945806,0.993120919770734,0.9939230386592963,0.9946851648404861,0.9953943764516554,0.9960590374558048
0.08,0.9949699515065278,0.9941377891074371,0.9932535914564796,0.9923073415270567,0.9913154281985737,0.990355461926047,0.9894348975860433,0.9885545237365129,0.987714686346905,0.9869144962711139,0.9861534493528852,0.9854305841556443,0.9847447898953171,0.984094844106216,0.9834794928386555,0.9828974288561672,0.9823473503131079,0.9818279707455614,0.9813380215698215,0.9808762873593772,0.9804415522922549,0.9800326807793174,0.9796485621554631,0.9792881439787294,0.9789504428715948,0.9786344855824578,0.9783393818089899,0.9780642766850208,0.977808395203764,0.9775709694450155,0.9773512813132099,0.977148732100985,0.9769626801793435,0.9767925914441048,0.976637932386851,0.9764982649984961,0.9763731489546982,0.9762622073802312,0.9761650886306859,0.9760815272941212,0.976011230080896,0.9759540191329651,0.9759097142522007,0.9758781564175274,0.9758592491773889,0.9758529531057232,0.9758592480607425,0.9758781423469276,0.9759097086736878,0.9759540156121493,0.9760112253801251,0.9760815110118112,0.9761650874771143,0.9762622011363207,0.9763731453927373,0.9764982747931714,0.9766379344612086,0.9767925880255249,0.9769626747213711,0.9771487334842084,0.9773512782487409,0.9775709598828579,0.9778083793796533,0.9780642880720644,0.978339373506385,0.9786344816336162,0.9789504295140582,0.9792881431550563,0.9796485529946218,0.9800326807113805,0.9804415525849431,0.9808762851686192,0.9813380333536363,0.9818279772842993,0.9823473508699068,0.9828974246567386,0.9834794945089551,0.9840948477724641,0.9847447865696463,0.9854305844301497,0.9861534485399097,0.9869144979164571,0.9877146864567995,0.9885545257385372,0.9894349017262515,0.9903554613952755,0.9913154253973194,0.9923073389825103,0.9932535898869268,0.9941377908609043,0.994969953077614
0.09,0.9937741028880754,0.9927630898243831,0.9916931409863339,0.9905525699915022,0.9893614576995208,0.9882126328356879,0.9871143829564534,0.9860670666997614,0.9850702732884736,0.9841230967568564,0.9832246159519513,0.9823727260905294,0.9815661113973417,0.9808030673837217,0.9800818767422619,0.9794008151315047,0.978758143095521,0.9781522114771863,0.9775813911750653,0.9770441234831018,0.9765388545528675,0.9760642024346069,0.9756187367970057,0.9752011940925708,0.9748102927991872,0.9744449017705189,0.9741039030917353,0.9737862634375484,0.9734910135329788,0.9732172402257494,0.9729640930755725,0.9727308182877356,0.9725166473922408,0.9723209320543306,0.9721430649232572,0.9719825051359392,0.9718387060872653,0.971711247987095,0.971599722646073,0.9715037420063284,0.9714230650822319,0.9713574003693998,0.9713065408302335,0.9712703321712381,0.9712486408393802,0.97124142549677,0.9712486454570981,0.9712703370272995,0.971306532688076,0.971357404506867,0.9714230689967421,0.9715037663867667,0.9715997111696403,0.9717112440842329,0.9718387070869051,0.971982510681668,0.9721430622383517,0.9723209422701455,0.9725166356190528,0.9727307987528123,0.9729640953352956,0.9732172335479166,0.9734910083891943,0.9737862566500523,0.9741039018599511,0.9744449035724839,0.9748103125645078,0.9752011952596926,0.9756187401614784,0.976064200337576,0.976538857034536,0.9770441187019984,0.9775813934712357,0.9781522218016736,0.9787581400041188,0.979400807570921,0.9800818735015917,0.9808030645422523,0.9815661100264277,0.9823727267512162,0.9832246140614522,0.9841230996733256,0.9850702765956745,0.9860670667694502,0.9871143861497875,0.9882126305422219,0.9893614540269418,0.990552568533911,0.9916931396166941,0.9927630907753218,0.9937741029875214
